order_id,session_id,viewer_id,order_ts,total_value,payment_status,shipping_city
O401477,S151,V1010101,2025-06-22 20:07:55,196185,PAID,Pekanbaru
O401478,S151,V1010117,2025-06-22 20:04:54,203080,PAID,Solo
O401479,S151,V1010118,2025-06-22 19:56:33,209231,PAID,Karawang
O401480,S151,V1010120,2025-06-22 20:13:30,81390,PAID,Surabaya
O401481,S151,V1010124,2025-06-22 19:49:42,152209,PAID,Kupang
O401482,S151,V1010127,2025-06-22 20:05:08,78234,PAID,Solo
O401483,S151,V1010136,2025-06-22 20:03:16,138358,PAID,Kediri
O401484,S151,V1010142,2025-06-22 19:59:23,124921,PAID,Cikampek
O401485,S151,V1010146,2025-06-22 20:01:11,198085,PAID,Karawang
O401486,S151,V1010147,2025-06-22 19:58:47,119914,PAID,Sukabumi
O401487,S152,V1020000,2025-06-23 18:32:49,219695,PAID,Solo
O401488,S152,V1020002,2025-06-23 18:28:58,152209,PAID,Madiun
O401489,S152,V1020037,2025-06-23 18:40:20,155008,PAID,Padang
O401490,S152,V1020055,2025-06-23 18:33:06,119914,PAID,Mojokerto
O401491,S152,V1020056,2025-06-23 18:29:02,145861,PAID,Purwokerto
O401492,S152,V1020082,2025-06-23 18:21:31,104308,PAID,Malang
O401493,S152,V1020086,2025-06-23 18:36:02,194592,PAID,Karawang
O401494,S152,V1020095,2025-06-23 18:23:34,219336,PAID,Madiun
O401495,S152,V1020137,2025-06-23 18:24:13,152694,PAID,Cirebon
O401496,S152,V1020142,2025-06-23 18:38:29,133143,PAID,Jakarta
O401497,S153,V1030004,2025-06-23 21:12:14,159194,PAID,Kendari
O401498,S153,V1030034,2025-06-23 21:04:41,155008,PAID,Banyuwangi
O401499,S153,V1030063,2025-06-23 21:05:22,122730,PAID,Cianjur
O401500,S153,V1030065,2025-06-23 20:58:38,183971,PAID,Jayapura
O401501,S153,V1030091,2025-06-23 20:56:49,135485,PAID,Malang
O401502,S153,V1030096,2025-06-23 21:03:26,169230,PAID,Tegal
O401503,S153,V1030102,2025-06-23 21:23:13,209231,PAID,Bandung
O401504,S153,V1030106,2025-06-23 21:02:08,214264,PAID,Probolinggo
O401505,S153,V1030110,2025-06-23 21:01:14,183971,PAID,Tegal
O401506,S153,V1030118,2025-06-23 21:04:07,155008,PAID,Kendari
O401507,S153,V1030120,2025-06-23 20:53:18,209231,PAID,Bandung
O401508,S153,V1030121,2025-06-23 21:12:40,133143,PAID,Surabaya
O401509,S153,V1030147,2025-06-23 21:11:16,152694,PAID,Probolinggo
O401510,S154,V1040003,2025-06-23 20:40:27,78331,PAID,Pasuruan
O401511,S154,V1040005,2025-06-23 20:38:19,124921,PAID,Mojokerto
O401512,S154,V1040020,2025-06-23 20:50:19,81390,PAID,Padang
O401513,S154,V1040042,2025-06-23 20:57:58,119914,PAID,Yogyakarta
O401514,S154,V1040057,2025-06-23 20:34:46,205679,PAID,Cilacap
O401515,S154,V1040059,2025-06-23 20:53:36,114862,PAID,Semarang
O401516,S154,V1040061,2025-06-23 20:45:17,138358,PAID,Bengkulu
O401517,S154,V1040062,2025-06-23 20:37:48,203080,PAID,Banyuwangi
O401518,S154,V1040071,2025-06-23 21:01:31,119914,PAID,Pasuruan
O401519,S154,V1040077,2025-06-23 21:01:31,203080,PAID,Banyuwangi
O401520,S154,V1040088,2025-06-23 20:47:45,245368,PAID,Purwokerto
O401521,S154,V1040090,2025-06-23 20:53:36,122730,PAID,Purwokerto
O401522,S154,V1040094,2025-06-23 20:39:19,215024,PAID,Sukabumi
O401523,S154,V1040132,2025-06-23 20:48:11,122730,PAID,Karawang
O401524,S154,V1040143,2025-06-23 20:59:08,187757,PAID,Tegal
O401525,S154,V1040145,2025-06-23 20:55:10,119914,PAID,Madiun
O401526,S155,V1050002,2025-06-24 19:14:34,218682,PAID,Purwokerto
O401527,S155,V1050020,2025-06-24 19:07:16,138358,PAID,Bandung
O401528,S155,V1050029,2025-06-24 19:20:06,133143,PAID,Cikampek
O401529,S155,V1050038,2025-06-24 19:12:37,214264,PAID,Probolinggo
O401530,S155,V1050046,2025-06-24 19:13:16,169595,PAID,Palembang
O401531,S155,V1050067,2025-06-24 19:19:24,177767,PAID,Cirebon
O401532,S155,V1050087,2025-06-24 19:14:51,116832,PAID,Mojokerto
O401533,S155,V1050088,2025-06-24 19:19:48,203080,PAID,Purwokerto
O401534,S155,V1050098,2025-06-24 19:15:28,218682,PAID,Magelang
O401535,S155,V1050102,2025-06-24 19:12:28,198085,PAID,Serang
O401536,S155,V1050103,2025-06-24 19:25:03,76956,PAID,Garut
O401537,S155,V1050105,2025-06-24 19:08:56,173712,PAID,Tarakan
O401538,S155,V1050140,2025-06-24 19:14:01,196185,PAID,Yogyakarta
O401539,S156,V1060007,2025-06-24 18:30:38,75514,PAID,Cilacap
O401540,S156,V1060019,2025-06-24 18:17:30,173712,PAID,Probolinggo
O401541,S156,V1060026,2025-06-24 18:38:45,214264,PAID,Yogyakarta
O401542,S156,V1060033,2025-06-24 18:28:13,170864,PAID,Magelang
O401543,S156,V1060034,2025-06-24 18:39:29,198085,PAID,Madiun
O401544,S156,V1060042,2025-06-24 18:25:09,215691,PAID,Cilacap
O401545,S156,V1060043,2025-06-24 18:28:13,209231,PAID,Garut
O401546,S156,V1060045,2025-06-24 18:28:57,122730,PAID,Kediri
O401547,S156,V1060048,2025-06-24 18:32:47,210584,PAID,Tanjung Pinang
O401548,S156,V1060050,2025-06-24 18:26:22,127068,PAID,Padang
O401549,S156,V1060065,2025-06-24 18:32:17,211394,PAID,Medan
O401550,S156,V1060077,2025-06-24 18:44:35,124921,PAID,Cikampek
O401551,S156,V1060082,2025-06-24 18:40:04,215024,PAID,Surabaya
O401552,S156,V1060085,2025-06-24 18:30:13,173712,PAID,Jakarta
O401553,S156,V1060095,2025-06-24 18:24:56,81390,PAID,Cianjur
O401554,S156,V1060114,2025-06-24 18:36:29,210763,PAID,Malang
O401555,S156,V1060116,2025-06-24 18:40:32,133143,PAID,Bandung
O401556,S157,V1070002,2025-06-24 18:32:53,169595,PAID,Sukabumi
O401557,S157,V1070008,2025-06-24 18:24:21,104308,PAID,Banyuwangi
O401558,S157,V1070010,2025-06-24 18:16:53,179897,PAID,Padang
O401559,S157,V1070025,2025-06-24 18:42:52,219695,PAID,Depok
O401560,S157,V1070041,2025-06-24 18:24:21,219695,PAID,Jakarta
O401561,S157,V1070043,2025-06-24 18:33:43,106603,PAID,Banyuwangi
O401562,S157,V1070051,2025-06-24 18:40:49,187757,PAID,Blitar
O401563,S157,V1070056,2025-06-24 18:23:11,211394,PAID,Cikampek
O401564,S157,V1070070,2025-06-24 18:24:44,194592,PAID,Blitar
O401565,S157,V1070074,2025-06-24 18:12:20,229014,PAID,Surabaya
O401566,S157,V1070081,2025-06-24 18:34:30,205679,PAID,Pasuruan
O401567,S157,V1070082,2025-06-24 18:33:07,138358,PAID,Tasikmalaya
O401568,S157,V1070106,2025-06-24 18:29:52,205679,PAID,Karawang
O401569,S157,V1070108,2025-06-24 18:25:05,116832,PAID,Sukabumi
O401570,S157,V1070114,2025-06-24 18:17:23,214264,PAID,Mojokerto
O401571,S157,V1070121,2025-06-24 18:27:09,155008,PAID,Bengkulu
O401572,S157,V1070132,2025-06-24 18:26:53,106262,PAID,Cilacap
O401573,S157,V1070136,2025-06-24 18:25:27,170864,PAID,Serang
O401574,S157,V1070148,2025-06-24 18:38:56,210763,PAID,Kupang
O401575,S158,V1080014,2025-06-25 20:12:14,114862,PAID,Sukabumi
O401576,S158,V1080019,2025-06-25 20:16:57,196185,PAID,Tasikmalaya
O401577,S158,V1080021,2025-06-25 20:11:30,138358,PAID,Sukabumi
O401578,S158,V1080030,2025-06-25 20:17:00,88610,PAID,Bekasi
O401579,S158,V1080041,2025-06-25 20:03:29,209231,PAID,Tarakan
O401580,S158,V1080054,2025-06-25 20:22:32,135485,PAID,Malang
O401581,S158,V1080059,2025-06-25 20:11:34,196185,PAID,Semarang
O401582,S158,V1080061,2025-06-25 19:56:20,106262,PAID,Palembang
O401583,S158,V1080066,2025-06-25 20:00:34,209231,PAID,Madiun
O401584,S158,V1080069,2025-06-25 20:05:24,116832,PAID,Semarang
O401585,S158,V1080070,2025-06-25 20:04:02,76956,PAID,Bengkulu
O401586,S158,V1080076,2025-06-25 20:20:34,198085,PAID,Tasikmalaya
O401587,S158,V1080098,2025-06-25 20:19:47,124921,PAID,Pasuruan
O401588,S158,V1080103,2025-06-25 20:19:36,155008,PAID,Palembang
O401589,S158,V1080107,2025-06-25 20:03:12,214264,PAID,Solo
O401590,S158,V1080116,2025-06-25 20:05:39,177767,PAID,Semarang
O401591,S158,V1080126,2025-06-25 20:15:09,179897,PAID,Banyuwangi
O401592,S158,V1080132,2025-06-25 20:06:12,152209,PAID,Mojokerto
O401593,S158,V1080140,2025-06-25 20:11:33,135485,PAID,Pasuruan
O401594,S158,V1080143,2025-06-25 20:18:37,196185,PAID,Malang
O401595,S159,V1090016,2025-06-25 20:12:12,196185,PAID,Banyuwangi
O401596,S159,V1090038,2025-06-25 20:08:20,88610,PAID,Garut
O401597,S159,V1090047,2025-06-25 20:25:42,219695,PAID,Tangerang
O401598,S159,V1090056,2025-06-25 20:14:41,203080,PAID,Samarinda
O401599,S159,V1090058,2025-06-25 20:03:28,96868,PAID,Palu
O401600,S159,V1090063,2025-06-25 20:17:51,214264,PAID,Madiun
O401601,S159,V1090067,2025-06-25 20:09:33,179897,PAID,Sukabumi
O401602,S159,V1090071,2025-06-25 20:13:51,215024,PAID,Bandung
O401603,S159,V1090081,2025-06-25 20:01:49,173712,PAID,Bogor
O401604,S159,V1090085,2025-06-25 20:10:01,245368,PAID,Kediri
O401605,S159,V1090099,2025-06-25 20:11:40,78234,PAID,Sukabumi
O401606,S159,V1090114,2025-06-25 20:16:47,114862,PAID,Madiun
O401607,S159,V1090117,2025-06-25 20:02:08,87962,PAID,Purwokerto
O401608,S159,V1090137,2025-06-25 20:09:43,205679,PAID,Cikampek
O401609,S159,V1090146,2025-06-25 20:18:00,81390,PAID,Banyuwangi
O401610,S160,V1100015,2025-06-25 20:32:22,75514,PAID,Cikampek
O401611,S160,V1100021,2025-06-25 20:44:23,140765,PAID,Padang
O401612,S160,V1100025,2025-06-25 20:36:11,152209,PAID,Bogor
O401613,S160,V1100027,2025-06-25 20:37:50,158946,PAID,Tasikmalaya
O401614,S160,V1100038,2025-06-25 21:03:43,106603,PAID,Serang
O401615,S160,V1100054,2025-06-25 20:40:45,116832,PAID,Bogor
O401616,S160,V1100084,2025-06-25 20:31:23,209231,PAID,Pasuruan
O401617,S160,V1100102,2025-06-25 20:38:10,70565,PAID,Pontianak
O401618,S160,V1100106,2025-06-25 20:38:41,81390,PAID,Surabaya
O401619,S160,V1100110,2025-06-25 20:49:51,122730,PAID,Pasuruan
O401620,S160,V1100118,2025-06-25 20:46:56,215691,PAID,Banyuwangi
O401621,S160,V1100141,2025-06-25 20:38:44,152209,PAID,Karawang
O401622,S161,V1110006,2025-06-26 19:10:31,196185,PAID,Cianjur
O401623,S161,V1110020,2025-06-26 19:10:34,194592,PAID,Madiun
O401624,S161,V1110030,2025-06-26 19:17:15,158946,PAID,Bogor
O401625,S161,V1110045,2025-06-26 19:07:56,158946,PAID,Blitar
O401626,S161,V1110049,2025-06-26 18:56:46,237621,PAID,Purwokerto
O401627,S161,V1110050,2025-06-26 19:22:19,237621,PAID,Madiun
O401628,S161,V1110054,2025-06-26 19:17:27,140765,PAID,Cirebon
O401629,S161,V1110056,2025-06-26 19:05:20,87962,PAID,Cianjur
O401630,S161,V1110057,2025-06-26 19:21:21,209231,PAID,Bogor
O401631,S161,V1110068,2025-06-26 19:16:05,140765,PAID,Cikampek
O401632,S161,V1110084,2025-06-26 19:01:49,114862,PAID,Depok
O401633,S161,V1110087,2025-06-26 19:02:13,114862,PAID,Mojokerto
O401634,S161,V1110094,2025-06-26 19:23:24,75514,PAID,Solo
O401635,S161,V1110098,2025-06-26 19:05:44,106262,PAID,Kediri
O401636,S161,V1110101,2025-06-26 19:24:40,106262,PAID,Banjarmasin
O401637,S161,V1110102,2025-06-26 19:10:54,158946,PAID,Bogor
O401638,S161,V1110103,2025-06-26 19:13:18,114862,PAID,Solo
O401639,S161,V1110107,2025-06-26 19:13:29,114862,PAID,Semarang
O401640,S161,V1110112,2025-06-26 19:16:30,219695,PAID,Cilacap
O401641,S161,V1110131,2025-06-26 19:22:59,75514,PAID,Depok
O401642,S161,V1110142,2025-06-26 19:04:17,164800,PAID,Purwokerto
O401643,S162,V1120008,2025-06-26 19:03:45,75514,PAID,Magelang
O401644,S162,V1120013,2025-06-26 18:53:27,94448,PAID,Bandar Lampung
O401645,S162,V1120016,2025-06-26 19:09:47,183971,PAID,Sukabumi
O401646,S162,V1120018,2025-06-26 19:04:02,159194,PAID,Surabaya
O401647,S162,V1120026,2025-06-26 18:50:29,179897,PAID,Palembang
O401648,S162,V1120040,2025-06-26 19:16:34,173712,PAID,Makassar
O401649,S162,V1120046,2025-06-26 19:01:13,106262,PAID,Bekasi
O401650,S162,V1120054,2025-06-26 19:06:20,140765,PAID,Purwokerto
O401651,S162,V1120056,2025-06-26 19:05:32,194592,PAID,Madiun
O401652,S162,V1120069,2025-06-26 19:02:18,152694,PAID,Jakarta
O401653,S162,V1120073,2025-06-26 19:04:37,78234,PAID,Pekanbaru
O401654,S162,V1120088,2025-06-26 18:56:24,159194,PAID,Tangerang
O401655,S162,V1120095,2025-06-26 19:06:38,155008,PAID,Jambi
O401656,S162,V1120114,2025-06-26 19:03:12,198085,PAID,Probolinggo
O401657,S162,V1120121,2025-06-26 19:03:17,140765,PAID,Tanjung Pinang
O401658,S162,V1120132,2025-06-26 19:16:02,170864,PAID,Purwokerto
O401659,S162,V1120136,2025-06-26 18:59:29,210763,PAID,Sukabumi
O401660,S162,V1120142,2025-06-26 19:04:00,173712,PAID,Kediri
O401661,S163,V1130015,2025-06-26 19:49:15,138358,PAID,Tegal
O401662,S163,V1130017,2025-06-26 19:39:56,245368,PAID,Bandar Lampung
O401663,S163,V1130026,2025-06-26 19:54:55,94448,PAID,Jambi
O401664,S163,V1130028,2025-06-26 19:33:15,205679,PAID,Tegal
O401665,S163,V1130037,2025-06-26 20:05:33,237621,PAID,Purwokerto
O401666,S163,V1130062,2025-06-26 19:53:52,88610,PAID,Cirebon
O401667,S163,V1130065,2025-06-26 19:53:34,159194,PAID,Pekanbaru
O401668,S163,V1130080,2025-06-26 19:32:05,169230,PAID,Manado
O401669,S163,V1130108,2025-06-26 19:37:16,214264,PAID,Purwokerto
O401670,S163,V1130114,2025-06-26 19:48:45,87962,PAID,Solo
O401671,S163,V1130128,2025-06-26 19:56:13,183971,PAID,Depok
O401672,S163,V1130144,2025-06-26 19:53:27,96868,PAID,Solo
O401673,S163,V1130148,2025-06-26 19:55:04,124921,PAID,Semarang
O401674,S164,V1140003,2025-06-27 20:41:26,215691,PAID,Mojokerto
O401675,S164,V1140025,2025-06-27 20:29:18,209231,PAID,Surabaya
O401676,S164,V1140033,2025-06-27 20:32:27,183971,PAID,Cikampek
O401677,S164,V1140043,2025-06-27 20:36:04,110066,PAID,Pekanbaru
O401678,S164,V1140058,2025-06-27 20:28:17,78234,PAID,Cikampek
O401679,S164,V1140060,2025-06-27 20:37:31,219695,PAID,Manado
O401680,S164,V1140086,2025-06-27 20:33:14,215024,PAID,Sukabumi
O401681,S164,V1140096,2025-06-27 20:34:51,119914,PAID,Solo
O401682,S164,V1140105,2025-06-27 20:28:52,214264,PAID,Tasikmalaya
O401683,S164,V1140111,2025-06-27 20:28:02,170864,PAID,Solo
O401684,S164,V1140112,2025-06-27 20:34:46,124921,PAID,Sorong
O401685,S164,V1140113,2025-06-27 20:33:54,179897,PAID,Cilacap
O401686,S164,V1140115,2025-06-27 20:30:22,210763,PAID,Surabaya
O401687,S164,V1140121,2025-06-27 20:22:10,215691,PAID,Tasikmalaya
O401688,S164,V1140122,2025-06-27 20:41:16,88143,PAID,Tasikmalaya
O401689,S165,V1150012,2025-06-27 20:00:04,188858,PAID,Cikampek
O401690,S165,V1150020,2025-06-27 19:48:58,152209,PAID,Garut
O401691,S165,V1150021,2025-06-27 19:55:10,173712,PAID,Makassar
O401692,S165,V1150033,2025-06-27 19:57:34,198085,PAID,Probolinggo
O401693,S165,V1150035,2025-06-27 20:01:12,188858,PAID,Tasikmalaya
O401694,S165,V1150036,2025-06-27 20:12:41,104308,PAID,Bandung
O401695,S165,V1150041,2025-06-27 20:08:01,215024,PAID,Cikampek
O401696,S165,V1150049,2025-06-27 19:53:56,209231,PAID,Madiun
O401697,S165,V1150075,2025-06-27 20:03:17,106262,PAID,Garut
O401698,S165,V1150076,2025-06-27 19:40:08,106262,PAID,Sukabumi
O401699,S165,V1150077,2025-06-27 19:54:09,127068,PAID,Denpasar
O401700,S165,V1150099,2025-06-27 19:58:29,78331,PAID,Sukabumi
O401701,S165,V1150102,2025-06-27 19:56:47,138358,PAID,Singaraja
O401702,S165,V1150109,2025-06-27 19:57:16,124921,PAID,Depok
O401703,S165,V1150123,2025-06-27 20:00:58,210763,PAID,Cianjur
O401704,S165,V1150124,2025-06-27 20:05:00,177767,PAID,Tegal
O401705,S165,V1150126,2025-06-27 20:01:37,119914,PAID,Surabaya
O401706,S165,V1150129,2025-06-27 19:52:07,152694,PAID,Madiun
O401707,S165,V1150134,2025-06-27 20:01:56,110066,PAID,Batam
O401708,S166,V1160008,2025-06-27 18:51:19,177767,PAID,Malang
O401709,S166,V1160015,2025-06-27 18:38:16,159194,PAID,Padang
O401710,S166,V1160021,2025-06-27 18:40:34,229014,PAID,Madiun
O401711,S166,V1160034,2025-06-27 18:59:00,88143,PAID,Cianjur
O401712,S166,V1160035,2025-06-27 18:46:04,122730,PAID,Garut
O401713,S166,V1160040,2025-06-27 18:49:36,88610,PAID,Garut
O401714,S166,V1160041,2025-06-27 18:36:20,122730,PAID,Cikampek
O401715,S166,V1160050,2025-06-27 19:06:03,78234,PAID,Magelang
O401716,S166,V1160059,2025-06-27 18:52:14,210763,PAID,Cikampek
O401717,S166,V1160076,2025-06-27 18:45:33,219336,PAID,Bekasi
O401718,S166,V1160079,2025-06-27 18:39:29,127068,PAID,Bandar Lampung
O401719,S166,V1160082,2025-06-27 18:56:02,211394,PAID,Banyuwangi
O401720,S166,V1160096,2025-06-27 18:46:00,187757,PAID,Cikampek
O401721,S166,V1160097,2025-06-27 19:02:01,124921,PAID,Bogor
O401722,S166,V1160098,2025-06-27 18:51:44,127068,PAID,Madiun
O401723,S166,V1160112,2025-06-27 18:34:33,177767,PAID,Depok
O401724,S166,V1160116,2025-06-27 19:01:06,203080,PAID,Yogyakarta
O401725,S166,V1160138,2025-06-27 18:42:47,104308,PAID,Magelang
O401726,S167,V1170011,2025-06-28 20:13:46,138358,PAID,Probolinggo
O401727,S167,V1170016,2025-06-28 20:00:17,223245,PAID,Bandung
O401728,S167,V1170018,2025-06-28 20:05:19,169230,PAID,Jakarta
O401729,S167,V1170037,2025-06-28 20:10:18,145861,PAID,Tangerang
O401730,S167,V1170043,2025-06-28 19:59:49,119914,PAID,Purwokerto
O401731,S167,V1170048,2025-06-28 19:52:24,209231,PAID,Cirebon
O401732,S167,V1170060,2025-06-28 20:12:03,159194,PAID,Tasikmalaya
O401733,S167,V1170061,2025-06-28 19:57:33,215691,PAID,Depok
O401734,S167,V1170071,2025-06-28 20:01:43,76956,PAID,Pasuruan
O401735,S167,V1170074,2025-06-28 19:59:52,211394,PAID,Batam
O401736,S167,V1170086,2025-06-28 20:12:32,158946,PAID,Kediri
O401737,S167,V1170098,2025-06-28 20:14:43,214264,PAID,Yogyakarta
O401738,S167,V1170104,2025-06-28 20:15:03,229014,PAID,Banyuwangi
O401739,S167,V1170118,2025-06-28 20:08:23,88143,PAID,Bogor
O401740,S167,V1170119,2025-06-28 19:58:18,87962,PAID,Bogor
O401741,S167,V1170121,2025-06-28 20:02:12,88143,PAID,Serang
O401742,S167,V1170125,2025-06-28 19:57:02,114862,PAID,Tarakan
O401743,S167,V1170132,2025-06-28 20:12:27,88143,PAID,Batam
O401744,S167,V1170136,2025-06-28 20:03:57,164800,PAID,Bengkulu
O401745,S167,V1170142,2025-06-28 20:07:38,205679,PAID,Solo
O401746,S167,V1170147,2025-06-28 19:48:17,110066,PAID,Jayapura
O401747,S167,V1170148,2025-06-28 20:05:19,78331,PAID,Pontianak
O401748,S167,V1170149,2025-06-28 20:08:31,81390,PAID,Batam
O401749,S168,V1180004,2025-06-28 18:48:52,203080,PAID,Palu
O401750,S168,V1180031,2025-06-28 18:59:59,106603,PAID,Sukabumi
O401751,S168,V1180032,2025-06-28 18:49:58,116832,PAID,Tanjung Pinang
O401752,S168,V1180041,2025-06-28 18:59:30,179897,PAID,Kediri
O401753,S168,V1180042,2025-06-28 18:44:39,133143,PAID,Sukabumi
O401754,S168,V1180044,2025-06-28 18:39:27,140765,PAID,Denpasar
O401755,S168,V1180049,2025-06-28 18:50:05,210584,PAID,Pasuruan
O401756,S168,V1180060,2025-06-28 18:50:48,183971,PAID,Semarang
O401757,S168,V1180065,2025-06-28 18:57:45,169230,PAID,Surabaya
O401758,S168,V1180068,2025-06-28 19:01:56,245368,PAID,Bogor
O401759,S168,V1180070,2025-06-28 18:44:12,179897,PAID,Solo
O401760,S168,V1180073,2025-06-28 18:45:42,219336,PAID,Cirebon
O401761,S168,V1180074,2025-06-28 18:49:52,188858,PAID,Solo
O401762,S168,V1180076,2025-06-28 18:34:42,155008,PAID,Solo
O401763,S168,V1180084,2025-06-28 18:48:01,223245,PAID,Cirebon
O401764,S168,V1180088,2025-06-28 18:55:40,152209,PAID,Jakarta
O401765,S168,V1180114,2025-06-28 18:41:26,159194,PAID,Bekasi
O401766,S168,V1180139,2025-06-28 18:54:16,229014,PAID,Blitar
O401767,S168,V1180142,2025-06-28 18:50:57,205679,PAID,Purwokerto
O401768,S168,V1180145,2025-06-28 18:46:44,78234,PAID,Manado
O401769,S169,V1190001,2025-06-28 20:07:32,76956,PAID,Bandar Lampung
O401770,S169,V1190007,2025-06-28 20:22:38,145861,PAID,Tasikmalaya
O401771,S169,V1190014,2025-06-28 20:23:16,87962,PAID,Kediri
O401772,S169,V1190015,2025-06-28 20:18:07,122730,PAID,Surabaya
O401773,S169,V1190022,2025-06-28 20:18:43,104308,PAID,Serang
O401774,S169,V1190027,2025-06-28 20:28:33,169595,PAID,Sukabumi
O401775,S169,V1190041,2025-06-28 20:17:42,218682,PAID,Jakarta
O401776,S169,V1190043,2025-06-28 20:19:41,119914,PAID,Pasuruan
O401777,S169,V1190058,2025-06-28 20:24:44,183971,PAID,Bekasi
O401778,S169,V1190070,2025-06-28 20:11:09,87962,PAID,Bekasi
O401779,S169,V1190079,2025-06-28 20:15:12,135485,PAID,Magelang
O401780,S169,V1190085,2025-06-28 20:14:09,116832,PAID,Serang
O401781,S169,V1190088,2025-06-28 20:15:07,70565,PAID,Bekasi
O401782,S169,V1190091,2025-06-28 20:26:29,119914,PAID,Tasikmalaya
O401783,S169,V1190098,2025-06-28 20:07:45,211394,PAID,Jambi
O401784,S169,V1190104,2025-06-28 20:05:37,215691,PAID,Karawang
O401785,S169,V1190109,2025-06-28 20:17:31,114862,PAID,Garut
O401786,S169,V1190115,2025-06-28 20:21:30,218682,PAID,Cirebon
O401787,S169,V1190135,2025-06-28 20:21:27,194592,PAID,Serang
O401788,S169,V1190137,2025-06-28 20:22:19,196185,PAID,Mojokerto
O401789,S169,V1190138,2025-06-28 20:30:14,140765,PAID,Samarinda
O401790,S169,V1190147,2025-06-28 20:14:28,81390,PAID,Cilacap
O401791,S170,V1200014,2025-06-29 20:41:52,78331,PAID,Cianjur
O401792,S170,V1200024,2025-06-29 20:52:34,187757,PAID,Samarinda
O401793,S170,V1200031,2025-06-29 20:55:24,187757,PAID,Jakarta
O401794,S170,V1200033,2025-06-29 21:16:19,179897,PAID,Tasikmalaya
O401795,S170,V1200034,2025-06-29 21:04:39,159194,PAID,Kendari
O401796,S170,V1200035,2025-06-29 20:54:49,75514,PAID,Purwokerto
O401797,S170,V1200045,2025-06-29 20:48:45,188858,PAID,Pasuruan
O401798,S170,V1200046,2025-06-29 20:53:43,75514,PAID,Kediri
O401799,S170,V1200048,2025-06-29 20:49:56,88143,PAID,Bekasi
O401800,S170,V1200062,2025-06-29 20:39:19,104308,PAID,Probolinggo
O401801,S170,V1200067,2025-06-29 21:12:38,169595,PAID,Purwokerto
O401802,S170,V1200068,2025-06-29 20:54:44,127068,PAID,Malang
O401803,S170,V1200069,2025-06-29 21:01:19,119914,PAID,Magelang
O401804,S170,V1200075,2025-06-29 21:00:36,169595,PAID,Purwokerto
O401805,S170,V1200096,2025-06-29 20:43:23,187757,PAID,Cikampek
O401806,S170,V1200102,2025-06-29 20:57:26,210584,PAID,Cikampek
O401807,S170,V1200114,2025-06-29 20:48:01,96868,PAID,Serang
O401808,S170,V1200117,2025-06-29 20:55:02,183971,PAID,Bogor
O401809,S170,V1200134,2025-06-29 20:41:46,158946,PAID,Jakarta
O401810,S170,V1200136,2025-06-29 20:53:33,205679,PAID,Banyuwangi
O401811,S170,V1200138,2025-06-29 20:57:59,145861,PAID,Garut
O401812,S170,V1200147,2025-06-29 21:03:34,183971,PAID,Ambon
O401813,S170,V1200149,2025-06-29 21:02:25,158946,PAID,Yogyakarta
O401814,S171,V1210004,2025-06-29 19:29:01,158946,PAID,Tegal
O401815,S171,V1210006,2025-06-29 19:20:50,106603,PAID,Tasikmalaya
O401816,S171,V1210015,2025-06-29 19:24:49,214264,PAID,Serang
O401817,S171,V1210032,2025-06-29 19:26:08,135485,PAID,Surabaya
O401818,S171,V1210038,2025-06-29 19:19:21,106262,PAID,Jakarta
O401819,S171,V1210039,2025-06-29 19:28:24,78331,PAID,Tangerang
O401820,S171,V1210046,2025-06-29 19:27:04,135485,PAID,Semarang
O401821,S171,V1210054,2025-06-29 19:26:21,203080,PAID,Balikpapan
O401822,S171,V1210071,2025-06-29 19:30:10,122730,PAID,Bogor
O401823,S171,V1210081,2025-06-29 19:37:38,173712,PAID,Tangerang
O401824,S171,V1210098,2025-06-29 19:32:37,218682,PAID,Kediri
O401825,S171,V1210104,2025-06-29 19:42:07,78331,PAID,Jambi
O401826,S171,V1210113,2025-06-29 19:14:15,188858,PAID,Cirebon
O401827,S171,V1210122,2025-06-29 19:32:02,106603,PAID,Kediri
O401828,S171,V1210149,2025-06-29 19:45:33,81390,PAID,Medan
O401829,S172,V1220016,2025-06-29 18:40:23,170864,PAID,Madiun
O401830,S172,V1220017,2025-06-29 18:44:04,96868,PAID,Bandar Lampung
O401831,S172,V1220019,2025-06-29 18:35:40,223245,PAID,Jakarta
O401832,S172,V1220036,2025-06-29 18:37:24,159194,PAID,Yogyakarta
O401833,S172,V1220043,2025-06-29 18:39:56,218682,PAID,Bekasi
O401834,S172,V1220051,2025-06-29 18:40:10,106262,PAID,Blitar
O401835,S172,V1220057,2025-06-29 18:42:56,127068,PAID,Malang
O401836,S172,V1220058,2025-06-29 18:36:34,78331,PAID,Magelang
O401837,S172,V1220066,2025-06-29 18:43:26,124921,PAID,Banjarmasin
O401838,S172,V1220072,2025-06-29 18:32:30,94448,PAID,Tangerang
O401839,S172,V1220082,2025-06-29 18:33:23,170864,PAID,Bandung
O401840,S172,V1220090,2025-06-29 18:41:32,188858,PAID,Pasuruan
O401841,S172,V1220092,2025-06-29 18:49:03,78234,PAID,Depok
O401842,S172,V1220105,2025-06-29 18:39:25,94448,PAID,Manado
O401843,S172,V1220110,2025-06-29 18:35:45,209231,PAID,Pekanbaru
O401844,S172,V1220119,2025-06-29 18:54:05,88143,PAID,Mojokerto
